Names,Frequency,Years,Gender,Rank
JACQUELINE,1551,2000,F,2218.0
OLIVIA,1550,2009,F,2219.0
ALEXIS,1549,2003,F,2220.0
SARAH,1549,2002,F,2220.0
GREGORY,1548,1968,M,2222.0
JAYDEN,1548,2018,M,2222.0
SANDRA,1548,1966,F,2222.0
OLIVER,1547,2016,M,2225.0
LOGAN,1546,2014,M,2226.0
ALYSSA,1545,1996,F,2227.0
CHARLES,1545,1967,M,2227.0
ABIGAIL,1544,2017,F,2229.0
CRYSTAL,1544,1988,F,2229.0
EMMA,1544,2006,F,2229.0
SAMANTHA,1544,2011,F,2229.0
AMBER,1541,1983,F,2233.0
OLIVER,1541,2020,M,2233.0
RACHEL,1540,1993,F,2235.0
VICTORIA,1539,1993,F,2236.0
JAMES,1537,2015,M,2237.0
MARIA,1537,1969,F,2237.0
AVA,1535,2015,F,2239.0
JOSEPH,1535,2013,M,2239.0
LAURA,1535,1990,F,2239.0
STEPHANI*,1535,1970,F,2239.0
TIFFANY,1535,1982,F,2239.0
ANGEL,1534,2015,M,2244.0
OLIVER,1534,2021,M,2244.0
CHELSEA,1533,1992,F,2246.0
DANIELLE,1533,1993,F,2246.0
DENISE,1532,1961,F,2248.0
GIANNA,1532,2020,F,2248.0
LISA,1532,1981,F,2248.0
DYLAN,1531,2016,M,2251.0
AARON,1530,2011,M,2252.0
RACHEL,1530,1990,F,2252.0
MARIA,1529,1988,F,2254.0
AARON,1528,2017,M,2255.0
PATRICIA*,1528,1968,F,2255.0
MADISON,1527,2002,F,2257.0
MARIA,1527,1964,F,2257.0
SOPHIA,1527,2003,F,2257.0
NATALIE,1526,1998,F,2260.0
MADISON,1525,2005,F,2261.0
ABIGAIL,1524,2014,F,2262.0
AVA,1524,2017,F,2262.0
CHARLES,1523,1968,M,2264.0
HEATHER,1523,1982,F,2264.0
JASMINE,1521,2005,F,2266.0
LAUREN,1521,1994,F,2266.0
MASON,1521,2016,M,2266.0
JENNIFER*,1520,1964,F,2269.0
PATRICIA*,1520,1969,F,2269.0
AARON,1519,2013,M,2271.0
JEREMY,1519,1976,M,2271.0
JONATHAN,1519,2013,M,2271.0
JOSEPH,1518,2015,M,2274.0
NATHAN,1518,2017,M,2274.0
ADRIAN,1517,2015,M,2276.0
NANCY,1517,1961,F,2276.0
RYAN,1517,1974,M,2276.0
VANESSA,1517,1983,F,2276.0
JOCELYN,1516,2007,F,2280.0
ELIJAH,1515,2021,M,2281.0
JOSE,1514,1972,M,2282.0
RACHEL,1514,1989,F,2282.0
DYLAN,1513,2017,M,2284.0
ELIJAH,1513,2019,M,2284.0
MARIA,1513,1963,F,2284.0
SCOTT,1513,1973,M,2284.0
ANDREA,1511,2001,F,2288.0
MARIA,1511,1965,F,2288.0
SCOTT,1511,1974,M,2288.0
DONNA,1510,1963,F,2291.0
ELIJAH,1509,2015,M,2292.0
KEVIN,1509,1976,M,2292.0
LUNA,1509,2019,F,2292.0
OLIVER,1509,2018,M,2292.0
ANGELA,1508,1970,F,2296.0
JAMES,1508,2017,M,2296.0
SOFIA,1508,2018,F,2296.0
TIFFANY,1508,1984,F,2296.0
DENISE,1507,1964,F,2300.0
ELIZABETH,1507,2007,F,2300.0
MICHAEL,1507,2017,M,2300.0
RACHEL,1507,1985,F,2300.0
RACHEL,1507,1986,F,2300.0
EMILY,1505,2018,F,2305.0
KIMBERLY*,1503,1975,F,2306.0
STEPHANIE,1503,2001,F,2306.0
ANDREA,1501,1991,F,2308.0
DENISE,1501,1960,F,2308.0
HEATHER,1500,1971,F,2310.0
LAURA,1500,1987,F,2310.0
CHRISTINA,1499,1992,F,2312.0
LAUREN,1499,1985,F,2312.0
MARIA,1499,1987,F,2312.0
NICOLE,1499,1972,F,2312.0
RACHEL,1498,1987,F,2316.0
ALEXIS,1497,1994,F,2317.0
ALEXANDER,1495,2021,M,2318.0
EMILY,1495,1989,F,2318.0
BARBARA,1494,1961,F,2320.0
RACHEL,1494,1988,F,2320.0
HEATHER,1492,1972,F,2322.0
LAURA,1492,1991,F,2322.0
ABIGAIL,1490,2013,F,2324.0
DANIEL,1490,2020,M,2324.0
DEBRA,1490,1964,F,2324.0
LAURA,1490,1986,F,2324.0
MELISSA,1489,1974,F,2328.0
DANIELLE,1488,1994,F,2329.0
MICHELLE,1488,1996,F,2329.0
NATALIE,1488,2011,F,2329.0
DENISE,1487,1963,F,2332.0
VICTORIA,1487,2017,F,2332.0
ANGELA,1486,1979,F,2334.0
ELIJAH,1486,2017,M,2334.0
ELIZABETH,1486,2005,F,2334.0
JENNIFER,1486,2004,F,2334.0
MICHELLE*,1486,1963,F,2334.0
TIMOTHY,1486,1971,M,2334.0
HANNAH,1485,2002,F,2340.0
CAMILA,1484,2013,F,2341.0
CAMILA,1482,2014,F,2342.0
CYNTHIA,1482,1968,F,2342.0
JASMINE,1482,1991,F,2342.0
AMBER,1481,1980,F,2345.0
AVA,1480,2007,F,2346.0
DENISE,1480,1962,F,2346.0
AIDEN,1479,2018,M,2348.0
ANDREA,1479,1993,F,2348.0
ELIZABET*,1479,1974,F,2348.0
ABIGAIL,1477,2006,F,2351.0
HEATHER,1475,1981,F,2352.0
RACHEL,1475,1992,F,2352.0
ISABELLA,1474,2001,F,2354.0
MEGAN,1474,1994,F,2354.0
ELIZABET*,1473,1968,F,2356.0
EMILY,1473,2019,F,2356.0
MARY,1470,1968,F,2358.0
AVA,1469,2006,F,2359.0
JULIE,1469,1971,F,2359.0
AVA,1468,2008,F,2361.0
LUNA,1468,2020,F,2361.0
ALYSSA,1467,1993,F,2363.0
ELIZABET*,1467,1975,F,2363.0
KIMBERLY,1467,1986,F,2363.0
LAURA,1467,1989,F,2363.0
ANDREW,1466,1978,M,2367.0
LUNA,1466,2021,F,2367.0
NATALIE,1466,2010,F,2367.0
MARIA,1465,2000,F,2370.0
ALEXANDRA,1463,1992,F,2371.0
ELIZABET*,1463,1969,F,2371.0
SCOTT,1463,1975,M,2371.0
STEPHANIE,1463,2002,F,2371.0
VICTORIA,1463,2018,F,2371.0
TIFFANY,1462,1987,F,2376.0
HANNAH,1461,1996,F,2377.0
JAMES,1461,2018,M,2377.0
KAREN,1461,1968,F,2377.0
KELLY,1461,1962,F,2377.0
KIMBERLY,1461,1983,F,2377.0
MARIA,1461,1967,F,2377.0
KIMBERLY,1460,2004,F,2383.0
REBECCA,1460,1981,F,2383.0
AMBER,1459,1989,F,2385.0
REBECCA,1459,1991,F,2385.0
LOGAN,1458,2018,M,2387.0
PAMELA,1458,1964,F,2387.0
ALEXANDRA,1457,1991,F,2389.0
DAVID,1457,2018,M,2389.0
KATHLEEN*,1456,1964,F,2391.0
LAURA,1456,1984,F,2391.0
VICTORIA,1456,1999,F,2391.0
MADISON,1454,2003,F,2394.0
NICOLE,1454,1976,F,2394.0
BRIANNA,1453,2002,F,2396.0
JUAN,1452,1978,M,2397.0
KIMBERLY,1450,1980,F,2398.0
RACHEL,1450,1994,F,2398.0
CAMILA,1449,2011,F,2400.0
CRYSTAL,1447,1987,F,2401.0
TIFFANY,1447,1989,F,2401.0
KELLY,1445,1968,F,2403.0
LUNA,1444,2018,F,2404.0
SAMANTHA,1444,2012,F,2404.0
TIFFANY,1443,1983,F,2406.0
BRIANNA,1442,2000,F,2407.0
REBECCA,1442,1989,F,2407.0
RACHEL,1441,1995,F,2409.0
DANIEL,1440,2021,M,2410.0
ELIJAH,1440,2018,M,2410.0
VANESSA,1440,2001,F,2410.0
VICTORIA,1440,1997,F,2410.0
ANTHONY,1439,2017,M,2414.0
CHERYL,1438,1962,F,2415.0
KIMBERLY,1438,1987,F,2415.0
PAUL,1438,1972,M,2415.0
ALEXIS,1437,2004,F,2418.0
MEGAN,1437,1993,F,2418.0
MADISON,1436,1998,F,2420.0
ALEXA,1435,2015,F,2421.0
AMY,1435,1981,F,2421.0
MADISON,1435,2006,F,2421.0
MEGAN,1435,1995,F,2421.0
AVA,1434,2014,F,2425.0
ANGELA,1433,1978,F,2426.0
MADISON,1433,2000,F,2426.0
ABIGAIL,1432,2007,F,2428.0
STEPHANI*,1432,1969,F,2428.0
MARIA,1430,1968,F,2430.0
RACHEL,1430,1996,F,2430.0
RACHEL,1428,1984,F,2432.0
MARK,1427,1975,M,2433.0
ANDREA,1426,1990,F,2434.0
TAYLOR,1425,1997,F,2435.0
ELIZABETH,1424,2006,F,2436.0
AMY,1423,1972,F,2437.0
ISAAC,1423,2017,M,2437.0
LAUREN,1423,1995,F,2437.0
VICTORIA,1423,1994,F,2437.0
TERESA,1422,1964,F,2441.0
ALYSSA,1421,1994,F,2442.0
STEPHANI*,1421,1972,F,2442.0
AVA,1420,2019,F,2444.0
ETHAN,1419,2021,M,2445.0
VICTORIA,1419,1998,F,2445.0
OLIVIA,1418,2008,F,2447.0
SARAH,1417,2003,F,2448.0
BRITTANY,1416,1985,F,2449.0
AMBER,1415,1990,F,2450.0
KELLY,1415,1964,F,2450.0
STEPHANI*,1415,1974,F,2450.0
SARAH,1414,1976,F,2453.0
JAYDEN,1413,2019,M,2454.0
KEVIN,1413,1974,M,2454.0
CAMILA,1412,2012,F,2456.0
SANDRA,1412,1967,F,2456.0
CHRISTIN*,1410,1960,F,2458.0
JESSICA,1410,2005,F,2458.0
JUSTIN,1410,1978,M,2458.0
KIMBERLY,1410,1985,F,2458.0
KIMBERLY,1410,2003,F,2458.0
MADISON,1410,2008,F,2458.0
TAYLOR,1410,1996,F,2458.0
ANDREA,1409,2000,F,2465.0
ELIZABETH,1409,2008,F,2465.0
KIMBERLY,1409,2007,F,2465.0
CAMILA,1408,2015,F,2468.0
SOFIA,1408,2019,F,2468.0
REBECCA,1406,1992,F,2470.0
STEPHANI*,1406,1967,F,2470.0
AIDEN,1405,2019,M,2472.0
AVA,1405,2012,F,2472.0
KATHERINE,1405,1992,F,2472.0
NICOLE,1405,1995,F,2472.0
AMY,1404,1982,F,2476.0
JENNIFER*,1404,1963,F,2476.0
AVA,1403,2010,F,2478.0
SAMANTHA,1403,2013,F,2478.0
SAMANTHA,1402,1986,F,2480.0
KIMBERLY*,1401,1977,F,2481.0
TIFFANY,1401,1986,F,2481.0
ANGELA,1400,1975,F,2483.0
ANGELA,1400,1977,F,2483.0
MELISSA,1400,1973,F,2483.0
AMANDA,1399,1997,F,2486.0
BRIANNA,1399,2001,F,2486.0
KEVIN,1399,1973,M,2486.0
KIMBERLY,1399,2005,F,2486.0
STEPHANIE,1399,1979,F,2486.0
TIFFANY,1399,1980,F,2486.0
ALYSSA,1398,2006,F,2492.0
BARBARA,1398,1962,F,2492.0
KIMBERLY,1395,1998,F,2494.0
MARIA,1395,1966,F,2494.0
SOFIA,1395,2010,F,2494.0
HEATHER,1394,1989,F,2497.0
KIMBERLY,1394,2000,F,2497.0
STEPHANIE,1394,1978,F,2497.0
BRIANNA,1393,2006,F,2500.0
KIMBERLY,1393,2006,F,2500.0
SHANNON,1392,1971,F,2502.0
AVA,1391,2018,F,2503.0
CYNTHIA,1391,1971,F,2503.0
ANGELA,1388,1976,F,2505.0
CHARLOTTE,1387,2017,F,2506.0
LAUREN,1387,1984,F,2506.0
LORI,1387,1964,F,2506.0
ANDREA,1385,1994,F,2509.0
MARY,1385,1969,F,2509.0
ELIZABET*,1384,1971,F,2511.0
KIMBERLY,1384,1984,F,2511.0
LAUREN,1384,1999,F,2511.0
TIFFANY,1384,1981,F,2511.0
AMY,1383,1978,F,2515.0
LAUREN,1383,2000,F,2515.0
MICHELLE*,1383,1962,F,2515.0
AMY,1382,1971,F,2518.0
JASMINE,1382,2006,F,2518.0
LUCAS,1382,2021,M,2518.0
DENISE,1380,1965,F,2521.0
LAURA,1379,1988,F,2522.0
VICTORIA,1379,2013,F,2522.0
CHARLOTTE,1378,2016,F,2524.0
KIMBERLY,1378,1982,F,2524.0
ROBIN,1378,1961,F,2524.0
DONNA,1377,1964,F,2527.0
ABIGAIL,1376,2018,F,2528.0
ANDREA,1376,2004,F,2528.0
THOMAS,1376,1972,M,2528.0
AMELIA,1375,2021,F,2531.0
HANNAH,1375,2003,F,2531.0
VALERIA,1374,2008,F,2533.0
AVA,1373,2011,F,2534.0
JUAN,1373,1977,M,2534.0
REBECCA,1373,1982,F,2534.0
SHANNON,1373,1969,F,2534.0
ABIGAIL,1372,2005,F,2538.0
MADISON,1372,1999,F,2538.0
TAYLOR,1372,1998,F,2538.0
AMY,1371,1979,F,2541.0
DYLAN,1371,2018,M,2541.0
REBECCA,1370,1980,F,2543.0
MARK,1369,1976,M,2544.0
DEBORAH,1368,1967,F,2545.0
KELLY,1368,1965,F,2545.0
CHLOE,1366,2010,F,2547.0
CRYSTAL,1365,1981,F,2548.0
SCOTT,1365,1977,M,2548.0
JOSE,1364,1971,M,2550.0
STEPHANI*,1364,1971,F,2550.0
KIMBERLY,1361,2001,F,2552.0
MICHELLE,1360,2000,F,2553.0
VICTORIA,1360,1996,F,2553.0
ANDREA,1359,1996,F,2555.0
SANTIAGO,1359,2019,M,2555.0
EMILY,1358,1988,F,2557.0
KIMBERLY,1358,1979,F,2557.0
ALYSSA,1357,2008,F,2559.0
MARIA,1357,2001,F,2559.0
STEPHANI*,1357,1973,F,2559.0
ANDREW,1355,1977,M,2562.0
CHLOE,1355,2008,F,2562.0
LAUREN,1355,1997,F,2562.0
LUCAS,1355,2020,M,2562.0
MELISSA,1355,1998,F,2562.0
PATRICIA*,1355,1970,F,2562.0
VERONICA,1355,1980,F,2562.0
JAMES,1354,2019,M,2569.0
MICHAEL,1354,2018,M,2569.0
ANDREA,1353,1995,F,2571.0
AMBER,1352,1979,F,2572.0
ANGELA,1352,1971,F,2572.0
JULIE,1352,1972,F,2572.0
KIMBERLY,1352,1981,F,2572.0
BRIANNA,1351,2005,F,2576.0
MADISON,1349,2007,F,2577.0
NICOLE,1349,1975,F,2577.0
KIMBERLY,1348,1999,F,2579.0
LAURA,1347,1981,F,2580.0
STEPHANI*,1347,1968,F,2580.0
SANDRA,1346,1969,F,2582.0
ALYSSA,1345,1995,F,2583.0
BRIANNA,1345,1999,F,2583.0
MATTHEW,1345,2020,M,2583.0
STEPHANI*,1345,1977,F,2583.0
ALEXANDRA,1343,1995,F,2587.0
HANNAH,1343,1995,F,2587.0
ELIZABET*,1342,1972,F,2589.0
AVA,1341,2013,F,2590.0
MEGAN,1341,1983,F,2590.0
ANDREA,1340,2002,F,2592.0
LAURA,1340,1983,F,2592.0
NATALIE,1340,1997,F,2592.0
STEPHANI*,1340,1975,F,2592.0
LAURA,1339,1971,F,2596.0
AVA,1338,2009,F,2597.0
CHARLOTTE,1338,2015,F,2597.0
CHARLOTTE,1337,2018,F,2599.0
NATHAN,1335,2018,M,2600.0
OLIVIA,1335,2007,F,2600.0
REBECCA,1334,1983,F,2602.0
NATALIE,1332,1996,F,2603.0
BRIANNA,1331,2007,F,2604.0
LAURA,1331,1982,F,2604.0
MADISON,1331,1997,F,2604.0
MICHELLE,1330,1997,F,2607.0
STEPHANIE,1330,2003,F,2607.0
ANGELA,1329,1980,F,2609.0
ISAAC,1328,2018,M,2610.0
SCOTT,1328,1976,M,2610.0
SOFIA,1328,2008,F,2610.0
BRIANNA,1327,1998,F,2613.0
LISA,1327,1982,F,2613.0
VANESSA,1327,2003,F,2613.0
VICTORIA,1326,2019,F,2616.0
SUSAN,1325,1968,F,2617.0
LAURA,1324,1980,F,2618.0
SOPHIA,1323,2002,F,2619.0
CAROL,1322,1960,F,2620.0
ANDREA,1320,2003,F,2621.0
ISAAC,1320,2019,M,2621.0
ABIGAIL,1318,2004,F,2623.0
CHARLES,1318,1971,M,2623.0
DIANA,1318,1998,F,2623.0
KIMBERLY,1318,2008,F,2623.0
SOFIA,1318,2007,F,2623.0
ANDREA,1317,2006,F,2628.0
MEGAN,1317,1996,F,2628.0
AMANDA,1316,1998,F,2630.0
SOFIA,1316,2021,F,2630.0
TIFFANY,1316,1985,F,2630.0
TIMOTHY,1316,1972,M,2630.0
HANNAH,1315,2004,F,2634.0
JACQUELINE,1315,1996,F,2634.0
MEGAN,1315,1997,F,2634.0
TRACY,1313,1970,F,2637.0
ASHLEY,1312,2010,F,2638.0
DANIELLE,1312,1983,F,2638.0
CYNTHIA,1310,1972,F,2640.0
TINA,1310,1968,F,2640.0
ERIN,1309,1982,F,2642.0
KELLY,1309,1977,F,2642.0
ANDREA,1307,1999,F,2644.0
AMY,1306,1983,F,2645.0
ELIZABETH,1306,2009,F,2645.0
MARIA,1306,2002,F,2645.0
SARAH,1305,2004,F,2648.0
VICTORIA,1305,2012,F,2648.0
CHLOE,1304,2009,F,2650.0
DEBRA,1303,1965,F,2651.0
JACOB,1303,2020,M,2651.0
WILLIAM,1303,2018,M,2651.0
ERIN,1302,1981,F,2654.0
KAREN,1302,1969,F,2654.0
MASON,1302,2018,M,2654.0
VANESSA,1302,2004,F,2654.0
ANGELA,1301,1969,F,2658.0
SANDRA,1301,1968,F,2658.0
JASMINE,1300,2007,F,2660.0
ABIGAIL,1298,2019,F,2661.0
PAUL,1298,1973,M,2661.0
JESSICA,1297,1975,F,2663.0
AMY,1296,1970,F,2664.0
MELISSA,1296,1970,F,2664.0
BRIANNA,1295,2003,F,2666.0
MILA,1294,2018,F,2667.0
GIANNA,1292,2021,F,2668.0
JENNIFER,1292,2005,F,2668.0
KIMBERLY,1292,1978,F,2668.0
NATALIE,1290,2012,F,2671.0
ELIZABET*,1288,1973,F,2672.0
VICTORIA,1288,2000,F,2672.0
EMMA,1287,2002,F,2674.0
NICOLE,1286,1973,F,2675.0
MICHELLE,1285,1998,F,2676.0
EZEKIEL,1284,2021,M,2677.0
KIMBERLY*,1284,1976,F,2677.0
RYAN,1284,1973,M,2677.0
VERONICA,1283,1982,F,2680.0
SOFIA,1282,2020,F,2681.0
ANGELA,1281,1981,F,2682.0
ERIN,1281,1980,F,2682.0
AMY,1280,1980,F,2684.0
AMY,1279,1984,F,2685.0
REBECCA,1279,1973,F,2685.0
VICTORIA,1279,2011,F,2685.0
AMELIA,1278,2019,F,2688.0
LOGAN,1277,2019,M,2689.0
MICHELLE,1277,2002,F,2689.0
ERIN,1276,1983,F,2691.0
TERESA,1274,1965,F,2692.0
AIDEN,1273,2020,M,2693.0
NICOLE,1273,1998,F,2693.0
SANDRA,1273,1970,F,2693.0
CHLOE,1272,2011,F,2696.0
MARY,1272,1970,F,2696.0
MIA,1272,2004,F,2696.0
ANDREA,1269,1981,F,2699.0
ANDREA,1269,2007,F,2699.0
AVA,1269,2021,F,2699.0
MELISSA,1269,1969,F,2699.0
KEVIN,1268,1975,M,2703.0
MICHELLE,1267,1999,F,2704.0
JOSHUA,1266,1973,M,2705.0
MELISSA,1266,1971,F,2705.0
ABIGAIL,1264,2003,F,2707.0
RACHEL,1264,1983,F,2707.0
SANTIAGO,1264,2021,M,2707.0
DONNA,1263,1965,F,2710.0
JUAN,1263,1975,M,2710.0
ANGELA,1262,1974,F,2712.0
DIANA,1262,1997,F,2712.0
MELISSA,1260,1972,F,2714.0
JESSICA,1259,2006,F,2715.0
AARON,1258,1974,M,2716.0
VANESSA,1258,2002,F,2716.0
DAVID,1256,2019,M,2718.0
KELLY,1256,1966,F,2718.0
STEPHANI*,1256,1976,F,2718.0
AMELIA,1255,2020,F,2721.0
ANDREA,1255,1984,F,2721.0
REBECCA,1255,1984,F,2721.0
ANGELA,1254,1968,F,2724.0
JEREMY,1254,1975,M,2724.0
REBECCA,1254,1976,F,2724.0
KELLY,1253,1969,F,2727.0
VALERIA,1252,2009,F,2728.0
DENISE,1251,1967,F,2729.0
MELISSA,1251,1999,F,2729.0
THOMAS,1251,1973,M,2729.0
KELLY,1250,1978,F,2732.0
EMILY,1249,2020,F,2733.0
MARIA,1249,2003,F,2733.0
STEPHANIE,1249,2004,F,2733.0
VERONICA,1245,1981,F,2736.0
AIDEN,1241,2021,M,2737.0
ALEXA,1241,2006,F,2737.0
ANGELA,1239,1982,F,2739.0
MICHELLE,1239,2003,F,2739.0
VERONICA*,1239,1975,F,2739.0
KELLY,1238,1967,F,2742.0
MICHAEL,1238,2019,M,2742.0
TINA,1238,1967,F,2742.0
REBECCA,1235,1979,F,2745.0
AMY,1234,1985,F,2746.0
ANDREA,1234,1982,F,2746.0
MASON,1233,2019,M,2748.0
MONICA,1232,1979,F,2749.0
SOFIA,1231,2009,F,2750.0
AVA,1230,2020,F,2751.0
BRIANNA,1230,2008,F,2751.0
DENISE,1230,1966,F,2751.0
MONICA,1230,1981,F,2751.0
AVA,1227,2005,F,2755.0
ANTHONY,1226,2019,M,2756.0
MIA,1226,2003,F,2756.0
CHARLOTTE,1225,2019,F,2758.0
KAREN,1225,1970,F,2758.0
TINA,1224,1969,F,2760.0
BRIANNA,1223,2004,F,2761.0
DEBORAH,1222,1968,F,2762.0
JACOB,1222,2021,M,2762.0
MILA,1219,2019,F,2764.0
CAMILA,1218,2010,F,2765.0
HANNAH,1218,2005,F,2765.0
MADISON,1216,2009,F,2767.0
TINA,1216,1966,F,2767.0
SANTIAGO,1215,2020,M,2769.0
REBECCA,1213,1978,F,2770.0
SARAH,1212,2005,F,2771.0
KATHLEEN*,1211,1965,F,2772.0
VICTORIA,1211,2002,F,2772.0
OLIVIA,1209,2006,F,2774.0
PAUL,1209,1974,M,2774.0
VANESSA,1209,2007,F,2774.0
NICOLE,1208,1999,F,2777.0
SHANNON,1208,1976,F,2777.0
AMELIA,1207,2018,F,2779.0
JAYDEN,1206,2020,M,2780.0
KIMBERLY,1206,2002,F,2780.0
LESLIE,1206,2002,F,2780.0
SARA,1206,1980,F,2780.0
HANNAH,1205,2006,F,2784.0
KAYLA,1205,2001,F,2784.0
ALEXIS,1204,2005,F,2786.0
ALYSSA,1204,2009,F,2786.0
ANDREA,1203,2005,F,2788.0
DYLAN,1203,2019,M,2788.0
VALERIA,1203,2006,F,2788.0
LAURA,1202,1979,F,2791.0
TAYLOR,1202,1999,F,2791.0
ANGELA,1200,1972,F,2793.0
DESTINY,1200,2001,F,2793.0
JACQUELINE,1200,2001,F,2793.0
ELIZABETH,1199,2011,F,2796.0
PATRICIA*,1199,1971,F,2796.0
SUSAN,1199,1969,F,2796.0
TRACY,1198,1965,F,2799.0
LAURA,1194,1972,F,2800.0
SAMANTHA,1194,2014,F,2800.0
MICHELLE,1193,2001,F,2802.0
VERONICA*,1193,1974,F,2802.0
VERONICA*,1192,1976,F,2804.0
REBECCA,1190,1974,F,2805.0
BRIANNA,1189,2009,F,2806.0
DESTINY,1188,2000,F,2807.0
VICTORIA,1188,2001,F,2807.0
EVELYN,1185,2016,F,2809.0
MICHELE,1185,1968,F,2809.0
JULIE,1183,1973,F,2811.0
CHARLOTTE,1182,2020,F,2812.0
MATTHEW,1181,2021,M,2813.0
ANGELINA,1179,2005,F,2814.0
GREGORY,1178,1972,M,2815.0
MICHELE,1178,1966,F,2815.0
DAWN,1176,1970,F,2817.0
VERONICA,1176,1979,F,2817.0
AMANDA,1175,1978,F,2819.0
TINA,1173,1970,F,2820.0
HANNAH,1172,2007,F,2821.0
SHANNON,1172,1972,F,2821.0
VERONICA*,1172,1977,F,2821.0
EVELYN,1171,2017,F,2824.0
NICOLE,1171,1974,F,2824.0
LAURA,1170,1976,F,2826.0
MONICA,1170,1977,F,2826.0
CHLOE,1168,2007,F,2828.0
JAMES,1168,2021,M,2828.0
LINDA,1168,1966,F,2828.0
EVELYN,1167,2019,F,2831.0
DAVID,1165,2020,M,2832.0
NICOLE,1162,2000,F,2833.0
VERONICA,1162,1978,F,2833.0
TERESA,1159,1966,F,2835.0
TRACY,1159,1969,F,2835.0
ALEXA,1158,2007,F,2837.0
MELISSA,1158,1968,F,2837.0
ANGELINA,1157,2006,F,2839.0
EVELYN,1157,2018,F,2839.0
PAMELA,1157,1965,F,2839.0
JAMES,1156,2020,M,2842.0
NICOLE,1155,1970,F,2843.0
MICHELLE,1154,2004,F,2844.0
SARAH,1154,2006,F,2844.0
VANESSA,1154,2005,F,2844.0
LOGAN,1153,2020,M,2847.0
REBECCA,1153,1977,F,2847.0
STEPHANIE,1153,2005,F,2847.0
ASHLEY,1152,2011,F,2850.0
LUNA,1150,2017,F,2851.0
REBECCA,1150,1975,F,2851.0
OLIVIA,1149,2004,F,2853.0
ANDREA,1146,1979,F,2854.0
CHARLOTTE,1145,2021,F,2855.0
VICTORIA,1145,2008,F,2855.0
JOCELYN,1143,2006,F,2857.0
MONICA,1142,1980,F,2858.0
CYNTHIA,1141,1973,F,2859.0
EZEKIEL,1141,2020,M,2859.0
KELLY,1141,1979,F,2859.0
VICTORIA,1141,2007,F,2859.0
NATALIE,1138,2013,F,2863.0
JAMIE,1136,1977,F,2864.0
EZRA,1134,2021,M,2865.0
TRACY,1133,1966,F,2866.0
MONICA,1130,1978,F,2867.0
REBECCA,1126,1972,F,2868.0
SHANNON,1123,1977,F,2869.0
CHARLOTTE,1122,2014,F,2870.0
ELIZABETH,1119,2010,F,2871.0
KIMBERLY,1119,2009,F,2871.0
MONICA,1118,1976,F,2873.0
SCARLETT,1114,2016,F,2874.0
DENISE,1113,1969,F,2875.0
WENDY,1113,1967,F,2875.0
ANGELA,1112,1967,F,2877.0
HEATHER,1111,1969,F,2878.0
JESSICA,1111,1974,F,2878.0
ANDREA,1110,2008,F,2880.0
EVELYN,1110,2014,F,2880.0
KATHLEEN*,1110,1966,F,2880.0
SAMANTHA,1110,2015,F,2880.0
TRACY,1110,1967,F,2880.0
PENELOPE,1109,2019,F,2885.0
SANDRA,1107,1971,F,2886.0
SHANNON,1105,1974,F,2887.0
JULIE,1104,1974,F,2888.0
MADISON,1104,2011,F,2888.0
SCARLETT,1104,2017,F,2888.0
STEPHANI*,1102,1966,F,2891.0
ANDREA,1101,1980,F,2892.0
CAMILA,1100,2008,F,2893.0
NATHAN,1099,2020,M,2894.0
EMILY,1098,2021,F,2895.0
LEVI,1097,2021,M,2896.0
ELIZABETH,1095,2012,F,2897.0
AMBER,1094,1978,F,2898.0
ADRIAN,1093,2020,M,2899.0
MICHAEL,1093,2021,M,2899.0
AMANDA,1092,1977,F,2901.0
CHLOE,1092,2012,F,2901.0
JAYDEN,1092,2021,M,2901.0
JOCELYN,1089,2008,F,2904.0
PENELOPE,1086,2017,F,2905.0
DYLAN,1085,2020,M,2906.0
ELIZABETH,1085,2014,F,2906.0
JAMIE,1085,1976,F,2906.0
LEO,1084,2021,M,2909.0
WENDY,1084,1968,F,2909.0
ARIA,1080,2018,F,2911.0
MICHELE,1079,1967,F,2912.0
KELLY,1077,1970,F,2913.0
MICHAEL,1077,2020,M,2913.0
SARAH,1076,1975,F,2915.0
PENELOPE,1075,2018,F,2916.0
DAVID,1074,2021,M,2917.0
AMELIA,1072,2017,F,2918.0
ANDREA,1072,1978,F,2918.0
MILA,1072,2021,F,2918.0
VICTORIA,1071,2010,F,2921.0
JAMIE,1070,1979,F,2922.0
SHANNON,1068,1973,F,2923.0
ABIGAIL,1067,2020,F,2924.0
ADRIAN,1067,2021,M,2924.0
NATALIE,1066,2014,F,2926.0
ALYSSA,1065,2010,F,2927.0
ARIA,1064,2017,F,2928.0
EVELYN,1063,2015,F,2929.0
LAURA,1062,1977,F,2930.0
MICHELE,1062,1969,F,2930.0
LAURA,1061,1973,F,2932.0
VERONICA*,1060,1973,F,2933.0
PENELOPE,1059,2016,F,2934.0
ELIZABETH,1058,2013,F,2935.0
EVELYN,1058,2011,F,2935.0
LAURA,1058,1975,F,2935.0
CHARLOTTE,1057,2013,F,2938.0
AMELIA,1055,2016,F,2939.0
SCARLETT,1054,2015,F,2940.0
CAMILA,1053,2009,F,2941.0
BRIANNA,1052,2010,F,2942.0
MILA,1052,2017,F,2942.0
CHLOE,1051,2014,F,2944.0
ANDREA,1050,2009,F,2945.0
TAMMY,1050,1967,F,2945.0
